"Obs. Date","Obs. value","Series key","Indicator title","Units","Obs. status"
"2000-08","5.56","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.57","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.41","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.57","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.63","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.63","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.26","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","6.05","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.49","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.42","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.52","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.26","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.66","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.56","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-09","5.63","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.52","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.35","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.51","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.58","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.58","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.23","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.97","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.45","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.36","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.46","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.21","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.57","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.50","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-10","5.58","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.46","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.30","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.57","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.53","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.52","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.13","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.87","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.40","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.29","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.40","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.15","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.49","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.45","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-11","5.55","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.21","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.03","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.21","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.28","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.28","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","4.92","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.54","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.14","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.04","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.14","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","4.89","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.20","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.20","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2000-12","5.30","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.10","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","9.31","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","6.11","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","7.64","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","4.93","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","10.43","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.06","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.16","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","8.05","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","7.68","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","6.82","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.16","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","8.25","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","4.89","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.35","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.02","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","4.94","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.03","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","4.80","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.09","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.08","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-01","5.18","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.10","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","9.77","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","6.11","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","7.82","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","4.92","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","10.23","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.08","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.14","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","8.34","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","7.68","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","6.50","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.16","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","8.17","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","4.86","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.35","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.02","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","4.93","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.01","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","4.78","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.06","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.12","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-02","5.18","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.01","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","8.64","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","6.11","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","7.90","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.83","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","10.62","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.09","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","8.57","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","7.66","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","6.24","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.08","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","8.09","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.75","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.93","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.28","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.94","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.84","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.92","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.67","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","4.95","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.04","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-03","5.13","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","5.16","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","8.50","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","6.11","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","7.90","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","5.02","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","10.61","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","5.27","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","8.61","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","7.63","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","6.25","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2001-04","5.21","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
